Date,History Adj Close,Daily New Cases,Volume,ROE,ROA,PM,EPS,Adj Close
2018-11-21 00:00:00,1619.439941,0,10878800,7.3687,2.0063,5.0958,5.75,1516.72998
2018-11-23 00:00:00,1593.410034,0,5716800,7.3687,2.0063,5.0958,5.75,1502.060059
2018-11-26 00:00:00,1512.290039,0,2707600,7.3687,2.0063,5.0958,5.75,1581.329956
2018-11-27 00:00:00,1495.459961,0,6257700,7.3687,2.0063,5.0958,5.75,1581.420044
2018-11-28 00:00:00,1516.72998,0,5783200,7.3687,2.0063,5.0958,5.75,1677.75
2018-11-29 00:00:00,1502.060059,0,8458700,7.3687,2.0063,5.0958,5.75,1673.569946
2018-11-30 00:00:00,1581.329956,0,6613200,7.3687,2.0063,5.0958,5.75,1690.170044
2018-12-03 00:00:00,1581.420044,0,5761800,7.3687,2.0063,5.0958,5.75,1772.359985
2018-12-04 00:00:00,1677.75,0,6862300,7.3687,2.0063,5.0958,5.75,1668.400024
2018-12-06 00:00:00,1673.569946,0,8694500,7.3687,2.0063,5.0958,5.75,1699.189941
2018-12-07 00:00:00,1690.170044,0,8789400,7.3687,2.0063,5.0958,5.75,1629.130005
2018-12-10 00:00:00,1772.359985,0,7576100,7.3687,2.0063,5.0958,5.75,1641.030029
2018-12-11 00:00:00,1668.400024,0,7494800,7.3687,2.0063,5.0958,5.75,1643.23999
2018-12-12 00:00:00,1699.189941,0,6244700,7.3687,2.0063,5.0958,5.75,1663.540039
2018-12-13 00:00:00,1629.130005,0,6598000,7.3687,2.0063,5.0958,5.75,1658.380005
2018-12-14 00:00:00,1641.030029,0,5271300,7.3687,2.0063,5.0958,5.75,1591.910034
2018-12-17 00:00:00,1643.23999,0,6367200,7.3687,2.0063,5.0958,5.75,1520.910034
2018-12-18 00:00:00,1663.540039,0,8829800,7.3687,2.0063,5.0958,5.75,1551.47998
2018-12-19 00:00:00,1658.380005,0,6523000,7.3687,2.0063,5.0958,5.75,1495.079956
2018-12-20 00:00:00,1591.910034,0,8792200,7.3687,2.0063,5.0958,5.75,1460.829956
2018-12-21 00:00:00,1520.910034,0,9991800,7.3687,2.0063,5.0958,5.75,1377.449951
2018-12-24 00:00:00,1551.47998,0,13640300,7.3687,2.0063,5.0958,5.75,1343.959961
2018-12-26 00:00:00,1495.079956,0,7220000,7.3687,2.0063,5.0958,5.75,1470.900024
2018-12-27 00:00:00,1460.829956,0,10411800,7.3687,2.0063,5.0958,5.75,1461.640015
2018-12-28 00:00:00,1377.449951,0,9722000,7.3687,2.0063,5.0958,5.75,1478.02002
2018-12-31 00:00:00,1343.959961,0,8829000,7.3687,2.0063,5.0958,5.75,1501.969971
2019-01-02 00:00:00,1470.900024,0,6954500,7.3687,2.0063,5.0958,5.75,1539.130005
2019-01-03 00:00:00,1461.640015,0,7983100,7.3687,2.0063,5.0958,5.75,1500.280029
2019-01-04 00:00:00,1478.02002,0,6975600,7.3687,2.0063,5.0958,5.75,1575.390015
2019-01-07 00:00:00,1501.969971,0,9182600,7.3687,2.0063,5.0958,5.75,1629.51001
2019-01-08 00:00:00,1539.130005,0,7993200,6.9508,1.8611,4.1819,6.05,1656.579956
2019-01-09 00:00:00,1500.280029,0,8881400,6.9508,1.8611,4.1819,6.05,1659.420044
2019-01-10 00:00:00,1575.390015,0,6348800,6.9508,1.8611,4.1819,6.05,1656.219971
2019-01-11 00:00:00,1629.51001,0,6507700,6.9508,1.8611,4.1819,6.05,1640.560059
2019-01-14 00:00:00,1656.579956,0,4686200,6.9508,1.8611,4.1819,6.05,1617.209961
2019-01-15 00:00:00,1659.420044,0,6005900,6.9508,1.8611,4.1819,6.05,1674.560059
2019-01-16 00:00:00,1656.219971,0,5998500,6.9508,1.8611,4.1819,6.05,1683.780029
2019-01-17 00:00:00,1640.560059,0,6366900,6.9508,1.8611,4.1819,6.05,1693.219971
2019-01-18 00:00:00,1617.209961,0,4208900,6.9508,1.8611,4.1819,6.05,1696.199951
2019-01-22 00:00:00,1674.560059,0,6020500,6.9508,1.8611,4.1819,6.05,1632.170044
2019-01-23 00:00:00,1683.780029,0,6416800,6.9508,1.8611,4.1819,6.05,1640.02002
2019-01-24 00:00:00,1693.219971,0,5225200,6.9508,1.8611,4.1819,6.05,1654.930054
2019-01-25 00:00:00,1696.199951,0,4089900,6.9508,1.8611,4.1819,6.05,1670.569946
2019-01-28 00:00:00,1632.170044,0,4945900,6.9508,1.8611,4.1819,6.05,1637.890015
2019-01-29 00:00:00,1640.02002,0,4837700,6.9508,1.8611,4.1819,6.05,1593.880005
2019-01-30 00:00:00,1654.930054,0,4632800,6.9508,1.8611,4.1819,6.05,1670.430054
2019-01-31 00:00:00,1670.569946,0,5783800,6.9508,1.8611,4.1819,6.05,1718.72998
2019-02-01 00:00:00,1637.890015,0,10910300,6.9508,1.8611,4.1819,6.05,1626.22998
2019-02-04 00:00:00,1593.880005,0,11506200,6.9508,1.8611,4.1819,6.05,1633.310059
2019-02-05 00:00:00,1670.430054,0,4929100,6.9508,1.8611,4.1819,6.05,1658.810059
2019-02-06 00:00:00,1718.72998,0,4453100,6.9508,1.8611,4.1819,6.05,1640.26001
2019-02-07 00:00:00,1626.22998,0,3939900,6.9508,1.8611,4.1819,6.05,1614.369995
2019-02-08 00:00:00,1633.310059,0,4626600,6.9508,1.8611,4.1819,6.05,1588.219971
2019-02-11 00:00:00,1658.810059,0,5657500,6.9508,1.8611,4.1819,6.05,1591
2019-02-12 00:00:00,1640.26001,0,3317300,6.9508,1.8611,4.1819,6.05,1638.01001
2019-02-13 00:00:00,1614.369995,0,4858600,6.9508,1.8611,4.1819,6.05,1640
2019-02-14 00:00:00,1588.219971,0,3560300,6.9508,1.8611,4.1819,6.05,1622.650024
2019-02-15 00:00:00,1591,0,4120500,6.9508,1.8611,4.1819,6.05,1607.949951
2019-02-19 00:00:00,1638.01001,0,4343900,6.9508,1.8611,4.1819,6.05,1627.579956
2019-02-20 00:00:00,1640,0,3681700,6.9508,1.8611,4.1819,6.05,1622.099976
2019-02-21 00:00:00,1622.650024,0,3337600,6.9508,1.8611,4.1819,6.05,1619.439941
2019-02-22 00:00:00,1607.949951,0,3483400,6.9508,1.8611,4.1819,6.05,1631.560059
2019-02-25 00:00:00,1627.579956,0,3096200,6.9508,1.8611,4.1819,6.05,1633
2019-02-26 00:00:00,1622.099976,0,3184500,6.9508,1.8611,4.1819,6.05,1636.400024
2019-02-27 00:00:00,1619.439941,0,2665800,6.9508,1.8611,4.1819,6.05,1641.089966
2019-02-28 00:00:00,1631.560059,0,3148800,6.9508,1.8611,4.1819,6.05,1639.829956
2019-03-01 00:00:00,1633,0,3025900,6.9508,1.8611,4.1819,6.05,1671.72998
2019-03-04 00:00:00,1636.400024,0,4974900,6.9508,1.8611,4.1819,6.05,1696.170044
2019-03-05 00:00:00,1641.089966,0,6167400,6.9508,1.8611,4.1819,6.05,1692.430054
2019-03-06 00:00:00,1639.829956,0,3681500,6.9508,1.8611,4.1819,6.05,1668.949951
2019-03-07 00:00:00,1671.72998,0,3996000,6.9508,1.8611,4.1819,6.05,1625.949951
2019-03-08 00:00:00,1696.170044,0,4957000,6.9508,1.8611,4.1819,6.05,1620.800049
2019-03-11 00:00:00,1692.430054,0,4667000,6.9508,1.8611,4.1819,6.05,1670.619995
2019-03-12 00:00:00,1668.949951,0,3876400,6.9508,1.8611,4.1819,6.05,1673.099976
2019-03-13 00:00:00,1625.949951,0,3614500,6.9508,1.8611,4.1819,6.05,1690.810059
2019-03-14 00:00:00,1620.800049,0,3552000,6.9508,1.8611,4.1819,6.05,1686.219971
2019-03-15 00:00:00,1670.619995,0,2946600,6.9508,1.8611,4.1819,6.05,1712.359985
2019-03-18 00:00:00,1673.099976,0,7550900,6.9508,1.8611,4.1819,6.05,1742.150024
2019-03-19 00:00:00,1690.810059,0,5429100,6.9508,1.8611,4.1819,6.05,1761.849976
2019-03-20 00:00:00,1686.219971,0,6364200,6.9508,1.8611,4.1819,6.05,1797.27002
2019-03-21 00:00:00,1712.359985,0,6265600,6.9508,1.8611,4.1819,6.05,1819.26001
2019-03-22 00:00:00,1742.150024,0,5767800,6.9508,1.8611,4.1819,6.05,1764.77002
2019-03-25 00:00:00,1761.849976,0,6363000,6.9508,1.8611,4.1819,6.05,1774.26001
2019-03-26 00:00:00,1797.27002,0,5103800,6.9508,1.8611,4.1819,6.05,1783.76001
2019-03-27 00:00:00,1819.26001,0,4865900,6.9508,1.8611,4.1819,6.05,1765.699951
2019-03-28 00:00:00,1764.77002,0,4324800,6.9508,1.8611,4.1819,6.05,1773.420044
2019-03-29 00:00:00,1774.26001,0,3043000,6.9508,1.8611,4.1819,6.05,1780.75
2019-04-01 00:00:00,1783.76001,0,3320800,6.9508,1.8611,4.1819,6.05,1814.189941
2019-04-02 00:00:00,1765.699951,0,4238800,6.9508,1.8611,4.1819,6.05,1813.97998
2019-04-03 00:00:00,1773.420044,0,3448100,6.9508,1.8611,4.1819,6.05,1820.699951
2019-04-04 00:00:00,1780.75,0,3926100,6.9508,1.8611,4.1819,6.05,1818.859985
2019-04-05 00:00:00,1814.189941,0,3623900,6.9508,1.8611,4.1819,6.05,1837.280029
2019-04-08 00:00:00,1813.97998,0,3640500,7.3559,1.9994,5.9648,7.09,1849.859985
2019-04-09 00:00:00,1820.699951,0,3752800,7.3559,1.9994,5.9648,7.09,1835.839966
2019-04-10 00:00:00,1818.859985,0,3714400,7.3559,1.9994,5.9648,7.09,1847.329956
2019-04-11 00:00:00,1837.280029,0,2964000,7.3559,1.9994,5.9648,7.09,1844.069946
2019-04-12 00:00:00,1849.859985,0,2654800,7.3559,1.9994,5.9648,7.09,1843.060059
2019-04-15 00:00:00,1835.839966,0,3114400,7.3559,1.9994,5.9648,7.09,1844.869995
2019-04-16 00:00:00,1847.329956,0,3724400,7.3559,1.9994,5.9648,7.09,1863.040039
2019-04-17 00:00:00,1844.069946,0,3044600,7.3559,1.9994,5.9648,7.09,1864.819946
2019-04-18 00:00:00,1843.060059,0,2893500,7.3559,1.9994,5.9648,7.09,1861.689941
2019-04-22 00:00:00,1844.869995,0,2749900,7.3559,1.9994,5.9648,7.09,1887.310059
2019-04-23 00:00:00,1863.040039,0,3373800,7.3559,1.9994,5.9648,7.09,1923.77002
2019-04-24 00:00:00,1864.819946,0,4640400,7.3559,1.9994,5.9648,7.09,1901.75
2019-04-25 00:00:00,1861.689941,0,3675800,7.3559,1.9994,5.9648,7.09,1902.25
2019-04-26 00:00:00,1887.310059,0,6099100,7.3559,1.9994,5.9648,7.09,1950.630005
2019-04-29 00:00:00,1923.77002,0,8432600,7.3559,1.9994,5.9648,7.09,1938.430054
2019-04-30 00:00:00,1901.75,0,4021300,7.3559,1.9994,5.9648,7.09,1926.52002
2019-05-01 00:00:00,1902.25,0,3506000,7.3559,1.9994,5.9648,7.09,1911.52002
2019-05-02 00:00:00,1950.630005,0,3117000,7.3559,1.9994,5.9648,7.09,1900.819946
2019-05-03 00:00:00,1938.430054,0,3962900,7.3559,1.9994,5.9648,7.09,1962.459961
2019-05-06 00:00:00,1926.52002,0,6381600,7.3559,1.9994,5.9648,7.09,1950.550049
2019-05-07 00:00:00,1911.52002,0,5417800,7.3559,1.9994,5.9648,7.09,1921
2019-05-08 00:00:00,1900.819946,0,5902100,7.3559,1.9994,5.9648,7.09,1917.77002
2019-05-09 00:00:00,1962.459961,0,4078600,7.3559,1.9994,5.9648,7.09,1899.869995
2019-05-10 00:00:00,1950.550049,0,5308300,7.3559,1.9994,5.9648,7.09,1889.97998
2019-05-13 00:00:00,1921,0,5718000,7.3559,1.9994,5.9648,7.09,1822.680054
2019-05-14 00:00:00,1917.77002,0,5783400,7.3559,1.9994,5.9648,7.09,1840.119995
2019-05-15 00:00:00,1899.869995,0,4629100,7.3559,1.9994,5.9648,7.09,1871.150024
2019-05-16 00:00:00,1889.97998,0,4692600,7.3559,1.9994,5.9648,7.09,1907.569946
2019-05-17 00:00:00,1822.680054,0,4707800,7.3559,1.9994,5.9648,7.09,1869
2019-05-20 00:00:00,1840.119995,0,4736600,7.3559,1.9994,5.9648,7.09,1858.969971
2019-05-21 00:00:00,1871.150024,0,3798200,7.3559,1.9994,5.9648,7.09,1857.52002
2019-05-22 00:00:00,1907.569946,0,4005100,7.3559,1.9994,5.9648,7.09,1859.680054
2019-05-23 00:00:00,1869,0,2936600,7.3559,1.9994,5.9648,7.09,1815.47998
2019-05-24 00:00:00,1858.969971,0,4424300,7.3559,1.9994,5.9648,7.09,1823.280029
2019-05-28 00:00:00,1857.52002,0,3369700,7.3559,1.9994,5.9648,7.09,1836.430054
2019-05-29 00:00:00,1859.680054,0,3200000,7.3559,1.9994,5.9648,7.09,1819.189941
2019-05-30 00:00:00,1815.47998,0,4279000,7.3559,1.9994,5.9648,7.09,1816.319946
2019-05-31 00:00:00,1823.280029,0,3146900,7.3559,1.9994,5.9648,7.09,1775.069946
2019-06-03 00:00:00,1836.430054,0,4618800,7.3559,1.9994,5.9648,7.09,1692.689941
2019-06-04 00:00:00,1819.189941,0,9098700,7.3559,1.9994,5.9648,7.09,1729.560059
2019-06-05 00:00:00,1816.319946,0,5679100,7.3559,1.9994,5.9648,7.09,1738.5
2019-06-06 00:00:00,1775.069946,0,4239800,7.3559,1.9994,5.9648,7.09,1754.359985
2019-06-07 00:00:00,1692.689941,0,3689300,7.3559,1.9994,5.9648,7.09,1804.030029
2019-06-10 00:00:00,1729.560059,0,4808200,7.3559,1.9994,5.9648,7.09,1860.630005
2019-06-11 00:00:00,1738.5,0,5371000,7.3559,1.9994,5.9648,7.09,1863.699951
2019-06-12 00:00:00,1754.359985,0,4042700,7.3559,1.9994,5.9648,7.09,1855.319946
2019-06-13 00:00:00,1804.030029,0,2678300,7.3559,1.9994,5.9648,7.09,1870.300049
2019-06-14 00:00:00,1860.630005,0,2795800,7.3559,1.9994,5.9648,7.09,1869.670044
2019-06-17 00:00:00,1863.699951,0,2851200,7.3559,1.9994,5.9648,7.09,1886.030029
2019-06-18 00:00:00,1855.319946,0,2634300,7.3559,1.9994,5.9648,7.09,1901.369995
2019-06-19 00:00:00,1870.300049,0,3895700,7.3559,1.9994,5.9648,7.09,1908.790039
2019-06-20 00:00:00,1869.670044,0,2895300,7.3559,1.9994,5.9648,7.09,1918.189941
2019-06-21 00:00:00,1886.030029,0,3217200,7.3559,1.9994,5.9648,7.09,1911.300049
2019-06-24 00:00:00,1901.369995,0,3933600,7.3559,1.9994,5.9648,7.09,1913.900024
2019-06-25 00:00:00,1908.790039,0,2283000,7.3559,1.9994,5.9648,7.09,1878.27002
2019-06-26 00:00:00,1918.189941,0,3012300,7.3559,1.9994,5.9648,7.09,1897.829956
2019-06-27 00:00:00,1911.300049,0,2441900,7.3559,1.9994,5.9648,7.09,1904.280029
2019-06-28 00:00:00,1913.900024,0,2141700,7.3559,1.9994,5.9648,7.09,1893.630005
2019-07-01 00:00:00,1878.27002,0,3037400,7.3559,1.9994,5.9648,7.09,1922.189941
2019-07-02 00:00:00,1897.829956,0,3192100,7.3559,1.9994,5.9648,7.09,1934.310059
2019-07-03 00:00:00,1904.280029,0,2645900,7.3559,1.9994,5.9648,7.09,1939
2019-07-05 00:00:00,1893.630005,0,1690300,7.3559,1.9994,5.9648,7.09,1942.910034
2019-07-08 00:00:00,1922.189941,0,2628400,7.3559,1.9994,5.9648,7.09,1952.319946
2019-07-09 00:00:00,1934.310059,0,2883400,4.9471,1.3718,4.1401,5.22,1988.300049
2019-07-10 00:00:00,1939,0,4345700,4.9471,1.3718,4.1401,5.22,2017.410034
2019-07-11 00:00:00,1942.910034,0,4931900,4.9471,1.3718,4.1401,5.22,2001.069946
2019-07-12 00:00:00,1952.319946,0,4317800,4.9471,1.3718,4.1401,5.22,2011
2019-07-15 00:00:00,1988.300049,0,2509300,4.9471,1.3718,4.1401,5.22,2020.98999
2019-07-16 00:00:00,2017.410034,0,2981300,4.9471,1.3718,4.1401,5.22,2009.900024
2019-07-17 00:00:00,2001.069946,0,2618200,4.9471,1.3718,4.1401,5.22,1992.030029
2019-07-18 00:00:00,2011,0,2558800,4.9471,1.3718,4.1401,5.22,1977.900024
2019-07-19 00:00:00,2020.98999,0,3486900,4.9471,1.3718,4.1401,5.22,1964.52002
2019-07-22 00:00:00,2009.900024,0,3185600,4.9471,1.3718,4.1401,5.22,1985.630005
2019-07-23 00:00:00,1992.030029,0,2900000,4.9471,1.3718,4.1401,5.22,1994.48999
2019-07-24 00:00:00,1977.900024,0,2703500,4.9471,1.3718,4.1401,5.22,2000.810059
2019-07-25 00:00:00,1964.52002,0,2631300,4.9471,1.3718,4.1401,5.22,1973.819946
2019-07-26 00:00:00,1985.630005,0,4136500,4.9471,1.3718,4.1401,5.22,1943.050049
2019-07-29 00:00:00,1994.48999,0,4927100,4.9471,1.3718,4.1401,5.22,1912.449951
2019-07-30 00:00:00,2000.810059,0,4493200,4.9471,1.3718,4.1401,5.22,1898.530029
2019-07-31 00:00:00,1973.819946,0,2910900,4.9471,1.3718,4.1401,5.22,1866.780029
2019-08-01 00:00:00,1943.050049,0,4470700,4.9471,1.3718,4.1401,5.22,1855.319946
2019-08-02 00:00:00,1912.449951,0,4713300,4.9471,1.3718,4.1401,5.22,1823.23999
2019-08-05 00:00:00,1898.530029,0,4956200,4.9471,1.3718,4.1401,5.22,1765.130005
2019-08-06 00:00:00,1866.780029,0,6058200,4.9471,1.3718,4.1401,5.22,1787.829956
2019-08-07 00:00:00,1855.319946,0,5070300,4.9471,1.3718,4.1401,5.22,1793.400024
2019-08-08 00:00:00,1823.23999,0,4526900,4.9471,1.3718,4.1401,5.22,1832.890015
2019-08-09 00:00:00,1765.130005,0,3701200,4.9471,1.3718,4.1401,5.22,1807.579956
2019-08-12 00:00:00,1787.829956,0,2879800,4.9471,1.3718,4.1401,5.22,1784.920044
2019-08-13 00:00:00,1793.400024,0,2905500,4.9471,1.3718,4.1401,5.22,1824.339966
2019-08-14 00:00:00,1832.890015,0,3994000,4.9471,1.3718,4.1401,5.22,1762.959961
2019-08-15 00:00:00,1807.579956,0,4893600,4.9471,1.3718,4.1401,5.22,1776.119995
2019-08-16 00:00:00,1784.920044,0,3759100,4.9471,1.3718,4.1401,5.22,1792.569946
2019-08-19 00:00:00,1824.339966,0,3018000,4.9471,1.3718,4.1401,5.22,1816.119995
2019-08-20 00:00:00,1762.959961,0,2816300,4.9471,1.3718,4.1401,5.22,1801.380005
2019-08-21 00:00:00,1776.119995,0,1929500,4.9471,1.3718,4.1401,5.22,1823.540039
2019-08-22 00:00:00,1792.569946,0,2031800,4.9471,1.3718,4.1401,5.22,1804.660034
2019-08-23 00:00:00,1816.119995,0,2653500,4.9471,1.3718,4.1401,5.22,1749.619995
2019-08-26 00:00:00,1801.380005,0,5270800,4.9471,1.3718,4.1401,5.22,1768.869995
2019-08-27 00:00:00,1823.540039,0,3080000,4.9471,1.3718,4.1401,5.22,1761.829956
2019-08-28 00:00:00,1804.660034,0,3019700,4.9471,1.3718,4.1401,5.22,1764.25
2019-08-29 00:00:00,1749.619995,0,2419700,4.9471,1.3718,4.1401,5.22,1786.400024
2019-08-30 00:00:00,1768.869995,0,3015100,4.9471,1.3718,4.1401,5.22,1776.290039
2019-09-03 00:00:00,1761.829956,0,3058700,4.9471,1.3718,4.1401,5.22,1789.839966
2019-09-04 00:00:00,1764.25,0,3543000,4.9471,1.3718,4.1401,5.22,1800.619995
2019-09-05 00:00:00,1786.400024,0,2324100,4.9471,1.3718,4.1401,5.22,1840.719971
2019-09-06 00:00:00,1776.290039,0,3310800,4.9471,1.3718,4.1401,5.22,1833.51001
2019-09-09 00:00:00,1789.839966,0,2496900,4.9471,1.3718,4.1401,5.22,1831.349976
2019-09-10 00:00:00,1800.619995,0,2999500,4.9471,1.3718,4.1401,5.22,1820.550049
2019-09-11 00:00:00,1840.719971,0,2613900,4.9471,1.3718,4.1401,5.22,1822.98999
2019-09-12 00:00:00,1833.51001,0,2432800,4.9471,1.3718,4.1401,5.22,1843.550049
2019-09-13 00:00:00,1831.349976,0,2823500,4.9471,1.3718,4.1401,5.22,1839.339966
2019-09-16 00:00:00,1820.550049,0,1971300,4.9471,1.3718,4.1401,5.22,1807.839966
2019-09-17 00:00:00,1822.98999,0,3675500,4.9471,1.3718,4.1401,5.22,1822.550049
2019-09-18 00:00:00,1843.550049,0,1982400,4.9471,1.3718,4.1401,5.22,1817.459961
2019-09-19 00:00:00,1839.339966,0,2505600,4.9471,1.3718,4.1401,5.22,1821.5
2019-09-20 00:00:00,1807.839966,0,2031500,4.9471,1.3718,4.1401,5.22,1794.160034
2019-09-23 00:00:00,1822.550049,0,5341900,4.9471,1.3718,4.1401,5.22,1785.300049
2019-09-24 00:00:00,1817.459961,0,2922300,4.9471,1.3718,4.1401,5.22,1741.609985
2019-09-25 00:00:00,1821.5,0,4616000,4.9471,1.3718,4.1401,5.22,1768.329956
2019-09-26 00:00:00,1794.160034,0,3493200,4.9471,1.3718,4.1401,5.22,1739.839966
2019-09-27 00:00:00,1785.300049,0,3536800,4.9471,1.3718,4.1401,5.22,1725.449951
2019-09-30 00:00:00,1741.609985,0,3907200,4.9471,1.3718,4.1401,5.22,1735.910034
2019-10-01 00:00:00,1768.329956,0,2644700,4.9471,1.3718,4.1401,5.22,1735.650024
2019-10-02 00:00:00,1739.839966,0,3084500,4.9471,1.3718,4.1401,5.22,1713.22998
2019-10-03 00:00:00,1725.449951,0,3301100,4.9471,1.3718,4.1401,5.22,1724.420044
2019-10-04 00:00:00,1735.910034,0,3468200,4.9471,1.3718,4.1401,5.22,1739.650024
2019-10-07 00:00:00,1735.650024,0,2471900,3.7765,1.0718,3.0494,4.23,1732.660034
2019-10-08 00:00:00,1713.22998,0,2154700,3.7765,1.0718,3.0494,4.23,1705.51001
2019-10-09 00:00:00,1724.420044,0,2542000,3.7765,1.0718,3.0494,4.23,1721.98999
2019-10-10 00:00:00,1739.650024,0,2043500,3.7765,1.0718,3.0494,4.23,1720.26001
2019-10-11 00:00:00,1732.660034,0,2575200,3.7765,1.0718,3.0494,4.23,1731.920044
2019-10-14 00:00:00,1705.51001,0,3255000,3.7765,1.0718,3.0494,4.23,1736.430054
2019-10-15 00:00:00,1721.98999,0,1910200,3.7765,1.0718,3.0494,4.23,1767.380005
2019-10-16 00:00:00,1720.26001,0,3111700,3.7765,1.0718,3.0494,4.23,1777.430054
2019-10-17 00:00:00,1731.920044,0,2763400,3.7765,1.0718,3.0494,4.23,1787.47998
2019-10-18 00:00:00,1736.430054,0,2647400,3.7765,1.0718,3.0494,4.23,1757.51001
2019-10-21 00:00:00,1767.380005,0,3362500,3.7765,1.0718,3.0494,4.23,1785.660034
2019-10-22 00:00:00,1777.430054,0,2130400,3.7765,1.0718,3.0494,4.23,1765.72998
2019-10-23 00:00:00,1787.47998,0,2111700,3.7765,1.0718,3.0494,4.23,1762.170044
2019-10-24 00:00:00,1757.51001,0,2138200,3.7765,1.0718,3.0494,4.23,1780.780029
2019-10-25 00:00:00,1785.660034,0,4446100,3.7765,1.0718,3.0494,4.23,1761.329956
2019-10-28 00:00:00,1765.72998,0,9626400,3.7765,1.0718,3.0494,4.23,1777.079956
2019-10-29 00:00:00,1762.170044,0,3708900,3.7765,1.0718,3.0494,4.23,1762.709961
2019-10-30 00:00:00,1780.780029,0,2276900,3.7765,1.0718,3.0494,4.23,1779.98999
2019-10-31 00:00:00,1761.329956,0,2449400,3.7765,1.0718,3.0494,4.23,1776.660034
2019-11-01 00:00:00,1777.079956,0,2781200,3.7765,1.0718,3.0494,4.23,1791.439941
2019-11-04 00:00:00,1762.709961,0,2790400,3.7765,1.0718,3.0494,4.23,1804.660034
2019-11-05 00:00:00,1779.98999,0,2771900,3.7765,1.0718,3.0494,4.23,1801.709961
2019-11-06 00:00:00,1776.660034,0,1885500,3.7765,1.0718,3.0494,4.23,1795.77002
2019-11-07 00:00:00,1791.439941,0,2029800,3.7765,1.0718,3.0494,4.23,1788.199951
2019-11-08 00:00:00,1804.660034,0,2651100,3.7765,1.0718,3.0494,4.23,1785.880005
2019-11-11 00:00:00,1801.709961,0,2123300,3.7765,1.0718,3.0494,4.23,1771.650024
2019-11-12 00:00:00,1795.77002,0,1946000,3.7765,1.0718,3.0494,4.23,1778
2019-11-13 00:00:00,1788.199951,0,2037600,3.7765,1.0718,3.0494,4.23,1753.109985
2019-11-14 00:00:00,1785.880005,0,2989500,3.7765,1.0718,3.0494,4.23,1754.599976
2019-11-15 00:00:00,1771.650024,0,2264800,3.7765,1.0718,3.0494,4.23,1739.48999
2019-11-18 00:00:00,1778,0,3927600,3.7765,1.0718,3.0494,4.23,1752.530029
2019-11-19 00:00:00,1753.109985,0,2839500,3.7765,1.0718,3.0494,4.23,1752.790039
2019-11-20 00:00:00,1754.599976,0,2270800,3.7765,1.0718,3.0494,4.23,1745.530029
2019-11-21 00:00:00,1739.48999,0,2790000,3.7765,1.0718,3.0494,4.23,1734.709961
2019-11-22 00:00:00,1752.530029,0,2662900,3.7765,1.0718,3.0494,4.23,1745.719971
2019-11-25 00:00:00,1752.790039,0,2479100,3.7765,1.0718,3.0494,4.23,1773.839966
2019-11-26 00:00:00,1745.530029,0,3486200,3.7765,1.0718,3.0494,4.23,1796.939941
2019-11-27 00:00:00,1734.709961,0,3181200,3.7765,1.0718,3.0494,4.23,1818.51001
2019-11-29 00:00:00,1745.719971,0,3025600,3.7765,1.0718,3.0494,4.23,1800.800049
2019-12-02 00:00:00,1773.839966,0,1923400,3.7765,1.0718,3.0494,4.23,1781.599976
2019-12-03 00:00:00,1796.939941,0,3925600,3.7765,1.0718,3.0494,4.23,1769.959961
2019-12-04 00:00:00,1818.51001,0,3380900,3.7765,1.0718,3.0494,4.23,1760.689941
2019-12-05 00:00:00,1800.800049,0,2670100,3.7765,1.0718,3.0494,4.23,1740.47998
2019-12-06 00:00:00,1781.599976,0,2823800,3.7765,1.0718,3.0494,4.23,1751.599976
2019-12-09 00:00:00,1769.959961,0,3117400,3.7765,1.0718,3.0494,4.23,1749.51001
2019-12-10 00:00:00,1760.689941,0,2442800,3.7765,1.0718,3.0494,4.23,1739.209961
2019-12-11 00:00:00,1740.47998,0,2514300,3.7765,1.0718,3.0494,4.23,1748.719971
2019-12-12 00:00:00,1751.599976,0,2097600,3.7765,1.0718,3.0494,4.23,1760.329956
2019-12-13 00:00:00,1749.51001,0,3095900,3.7765,1.0718,3.0494,4.23,1760.939941
2019-12-16 00:00:00,1739.209961,0,2745700,3.7765,1.0718,3.0494,4.23,1769.209961
2019-12-17 00:00:00,1748.719971,0,3145200,3.7765,1.0718,3.0494,4.23,1790.660034
2019-12-18 00:00:00,1760.329956,0,3644400,3.7765,1.0718,3.0494,4.23,1784.030029
2019-12-19 00:00:00,1760.939941,0,3351400,3.7765,1.0718,3.0494,4.23,1792.280029
2019-12-20 00:00:00,1769.209961,0,2652800,3.7765,1.0718,3.0494,4.23,1786.5
2019-12-23 00:00:00,1790.660034,0,5150800,3.7765,1.0718,3.0494,4.23,1793
2019-12-24 00:00:00,1784.030029,0,2136400,3.7765,1.0718,3.0494,4.23,1789.209961
2019-12-26 00:00:00,1792.280029,0,881300,3.7765,1.0718,3.0494,4.23,1868.77002
2019-12-27 00:00:00,1786.5,0,6005400,3.7765,1.0718,3.0494,4.23,1869.800049
2019-12-30 00:00:00,1793,0,6186600,3.7765,1.0718,3.0494,4.23,1846.890015
2019-12-31 00:00:00,1789.209961,0,3674700,3.7765,1.0718,3.0494,4.23,1847.839966
2020-01-02 00:00:00,1868.77002,0,2506500,3.7765,1.0718,3.0494,4.23,1898.01001
2020-01-03 00:00:00,1869.800049,0,4029000,3.7765,1.0718,3.0494,4.23,1874.969971
